Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
2GTPCD97,journalArticle,2014,"Zaharia, A.",Green buildings - from concepts and policies to practice,Quality - Access to Success,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897897096&partnerID=40&md5=8f1080171e96489b5075a528c209fe84,,2014,18/03/2023 17:44,18/03/2023 17:44,,404-409,,SUPPL.1,15,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBVWJSQ,conferencePaper,2020,"Jamil, S.; Mohd, T.; Masrom, S.; Ab Rahim, N.",Machine Learning Price Prediction on Green Building Prices,,,,10.1109/ISIEA49364.2020.9188114,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091996252&doi=10.1109%2fISIEA49364.2020.9188114&partnerID=40&md5=b4ef6d71eae9df3855be95061054c5fc,,2020,18/03/2023 17:44,18/03/2023 17:44,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2020 IEEE Symposium on Industrial Electronics and Applications, ISIEA 2020",,,,,,,,,,,,,,,
MRS3RG37,journalArticle,2022,"Lehmann, N.; Sloot, D.; Ardone, A.; Fichtner, W.",Willingness to pay for regional electricity generation – A question of green values and regional product beliefs?,Energy Economics,,,10.1016/j.eneco.2022.106003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128306391&doi=10.1016%2fj.eneco.2022.106003&partnerID=40&md5=fb4627c5316eb6e3e6dfe7f2785b4a72,,2022,18/03/2023 17:44,18/03/2023 17:44,,,,,110,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY9XM6KD,journalArticle,2015,"Sanderford, A.R.; Overstreet, G.A.; Beling, P.A.; Rajaratnam, K.",Energy-efficient homes and mortgage risk: crossing the chasm at last?,Environment Systems and Decisions,,,10.1007/s10669-015-9535-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925487777&doi=10.1007%2fs10669-015-9535-8&partnerID=40&md5=f28a918a1a0885fff5b86d321fea8342,,2015,18/03/2023 17:44,18/03/2023 17:44,,157-168,,1,35,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKZHFT7P,journalArticle,2022,"Shadram, F.; Mukkavaara, J.",Improving Life Cycle Sustainability and Profitability of Buildings through Optimization: A Case Study,Buildings,,,10.3390/buildings12040497,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130103693&doi=10.3390%2fbuildings12040497&partnerID=40&md5=54738dd924189198509e4a3c978b7cd6,,2022,18/03/2023 17:44,18/03/2023 17:54,,,,4,12,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEEBVR8U,journalArticle,2021,"Malekpour Koupaei, D.; Cetin, K.",Smart Thermostats in Rental Housing Units: Perspectives from Landlords and Tenants,Journal of Architectural Engineering,,,10.1061/(ASCE)AE.1943-5568.0000516,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116542256&doi=10.1061%2f%28ASCE%29AE.1943-5568.0000516&partnerID=40&md5=9a4209c8e55a736b030f6710d83e35de,,2021,18/03/2023 17:44,18/03/2023 18:00,,,,4,27,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC7WLXFL,conferencePaper,2021,,"People, Buildings and Environment 2020",,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101678805&partnerID=40&md5=37b5d4e683bf97d45375df53e998ec03,,2021,18/03/2023 17:44,18/03/2023 17:44,,,,,656,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOP Conference Series: Earth and Environmental Science,,,,,,,,,,,,,,,
FU6FKFI4,conferencePaper,2018,"Sinenko, S.; Zhadanovskiy, B.",Guidelines on calculation of the concrete thermal treatment modes,,,,10.1051/matecconf/201819303010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055341372&doi=10.1051%2fmatecconf%2f201819303010&partnerID=40&md5=d00659519be8929a8d3947bbc5108894,,2018,18/03/2023 17:44,18/03/2023 17:44,,,,,193,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATEC Web of Conferences,,,,,,,,,,,,,,,
RCZY5MRJ,journalArticle,2006,"Roper, K.O.; Beard, J.L.",Justifying sustainable buildings – championing green operations,Journal of Corporate Real Estate,,,10.1108/14630010610679899,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993065080&doi=10.1108%2f14630010610679899&partnerID=40&md5=89e88379c1632eeeb131dfab34d26f2d,,2006,18/03/2023 17:44,18/03/2023 17:55,,91-103,,2,8,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHWGDC7J,conferencePaper,2005,"Wilkinson, S.J.; Russell, G.",The emergence of the global workplace: Opportunities and barriers for Building Surveyors in Oceania,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859064789&partnerID=40&md5=2e5a774118a3aab40443422a24d36e45,,2005,18/03/2023 17:44,18/03/2023 17:44,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Queensland University of Technology Research Week International Conference, QUT Research Week 2005 - Conference Proceedings",,,,,,,,,,,,,,,
JH3QIUZN,conferencePaper,2020,"Burkeev, D.O.; Romanova, A.I.; Murafa, A.A.; Maksimchuk, O.V.; Voronin, A.V.",Improving the efficiency and mobility of urban housing maintenance services,,,,10.1088/1757-899X/786/1/012028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083050224&doi=10.1088%2f1757-899X%2f786%2f1%2f012028&partnerID=40&md5=acd0cc5ebf05c9bf7cb89dba24a339cc,,2020,18/03/2023 17:44,18/03/2023 17:44,,,,,786,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOP Conference Series: Materials Science and Engineering,,,,,,,,,,,,,,,
RM8I2QPV,journalArticle,2016,"Kontokosta, C.E.",Modeling the energy retrofit decision in commercial office buildings,Energy and Buildings,,,10.1016/j.enbuild.2016.08.062,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988012805&doi=10.1016%2fj.enbuild.2016.08.062&partnerID=40&md5=2425c4846e80b9be83767c041430554e,,2016,18/03/2023 17:44,18/03/2023 17:55,,Jan-20,,,131,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6RKTN8ZY,journalArticle,2000,"Parker, G.; Chao, M.; Gillespie, K.",Energy-related practices and investment criteria of corporate decision makers,Proceedings ACEEE Summer Study on Energy Efficiency in Buildings,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034581662&partnerID=40&md5=3a6cccdbb805f4a3f3258227eb48e275,,2000,18/03/2023 17:44,18/03/2023 17:44,,8.257-8.269,,,8,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5KQT8VTJ,conferencePaper,2021,,"12th National Conference with International Participation, ELECTRONICA 2021 - Proceedings",,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114142983&partnerID=40&md5=1150bdfb17b8adca52d77c269933a343,,2021,18/03/2023 17:44,18/03/2023 17:44,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12th National Conference with International Participation, ELECTRONICA 2021 - Proceedings",,,,,,,,,,,,,,,
3C4KAKI5,conferencePaper,2021,"Sun, M.; Zhang, F.; Duarte, F.",Automatic Building Age Prediction from Street View Images,,,,10.1109/IC-NIDC54101.2021.9660554,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124800198&doi=10.1109%2fIC-NIDC54101.2021.9660554&partnerID=40&md5=48c5bdfbbd411f689bb867280f739123,,2021,18/03/2023 17:44,18/03/2023 17:44,,102-106,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Proceedings of 2021 7th IEEE International Conference on Network Intelligence and Digital Content, IC-NIDC 2021",,,,,,,,,,,,,,,
9ME5MFEQ,journalArticle,2019,"Ping, H.L.; Jemes, J.; Fung, L.K.; Yin, N.P.; Maidin, N.A.; Rahman, M.S.A.",Factors affecting commercial property value,International Journal of Scientific and Technology Research,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076778725&partnerID=40&md5=6b05a7a81af84db0933b3cf43a32473e,,2019,18/03/2023 17:44,18/03/2023 17:44,,840-846,,12,8,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H3V5LU7,conferencePaper,2014,"Beanato, G.; Cevrero, A.; De Michel, G.; Leblebici, Y.",3D serial TSV link for low-power chip-to-chip communication,,,,10.1109/ICICDT.2014.6838583,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904155011&doi=10.1109%2fICICDT.2014.6838583&partnerID=40&md5=7c31c400f05611d4afab9a959423d587,,2014,18/03/2023 17:44,18/03/2023 17:46,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICICDT 2014 - IEEE International Conference on Integrated Circuit Design and Technology,,,,,,,,,,,,,,,
B68ZYIXW,conferencePaper,2007,,"Portugal SB 2007 - Sustainable Construction, Materials and Practices: Challenge of the Industry for the New Millennium",,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898859087&partnerID=40&md5=32ba5543438f3c7d9db26b772d356bd0,,2007,18/03/2023 17:44,18/03/2023 17:44,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portugal SB 2007 - Sustainable Construction, Materials and Practices: Challenge of the Industry for the New Millennium",,,,,,,,,,,,,,,
2R4UR3ZY,journalArticle,2016,"Zhu, X.; Gao, W.; Zhou, N.; Kammen, D.M.; Wu, Y.; Zhang, Y.; Chen, W.","The inhabited environment, infrastructure development and advanced urbanization in China's Yangtze River Delta Region",Environmental Research Letters,,,10.1088/1748-9326/11/12/124020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008172823&doi=10.1088%2f1748-9326%2f11%2f12%2f124020&partnerID=40&md5=2ef21e6bec79f7d27b8d2134136dae37,,2016,18/03/2023 17:44,18/03/2023 18:04,,,,12,11,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCXYLK6E,conferencePaper,2007,"Zhang, X.; Yan, D.; Jiang, Y.",Energy labling system for residential building in china,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869835238&partnerID=40&md5=d70c51dbc41a95c565f5c1bd5769d424,,2007,18/03/2023 17:44,18/03/2023 17:51,,1846-1850,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBPSA 2007 - International Building Performance Simulation Association 2007,,,,,,,,,,,,,,,
67WQDG2A,journalArticle,2011,"Yao, J.; Zhu, N.",Enhanced supervision strategies for effective reduction of building energy consumption -- A case study of Ningbo,Energy and Buildings,,,10.1016/j.enbuild.2011.04.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960714304&doi=10.1016%2fj.enbuild.2011.04.027&partnerID=40&md5=8030973266096271d56297fa5815f24f,,2011,18/03/2023 17:44,18/03/2023 17:52,,2197-2202,,9,43,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6PZNAX75,conferencePaper,2019,"Alam, S.; Lahdelma, R.","Towards Net Zero Energy Buildings: Building performance optimization, simulation and analysis",,,,10.1088/1757-899X/609/7/072061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074704513&doi=10.1088%2f1757-899X%2f609%2f7%2f072061&partnerID=40&md5=88e03896946d9bda7133a0400f8268f8,,2019,18/03/2023 17:44,18/03/2023 17:44,,,,,609,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOP Conference Series: Materials Science and Engineering,,,,,,,,,,,,,,,
LN9XXIDE,journalArticle,2006,"Flint, A.","In housing, smaller is big",Planning,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947199284&partnerID=40&md5=29f091378be480ea727c112cb97126b2,,2006,18/03/2023 17:44,18/03/2023 17:44,,20-24,,11,72,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98M2RU3H,journalArticle,2009,"Jennings, J.",The bleeding edge of green,Consulting-Specifying Engineer,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249123689&partnerID=40&md5=727c2a4848b62ab01fe66dfd3fdd839b,,2009,18/03/2023 17:44,18/03/2023 17:44,,48,,5,45,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSU9K5N7,journalArticle,2016,"Bonazzi, G.; Iotti, M.",Evaluation of investment in renovation to increase the quality of buildings: A Specific Discounted Cash Flow (DCF) Approach of Appraisal,Sustainability (Switzerland),,,10.3390/su8030268,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961918862&doi=10.3390%2fsu8030268&partnerID=40&md5=0ac82eb249161927e01a4a43dfbcb464,,2016,18/03/2023 17:44,18/03/2023 17:52,,,,3,8,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8NR4UPUF,conferencePaper,2017,"Poletti, A.; Iannetti, R.; Berardi, M.",Deep energy retrofitting of building: The decision-making and valuation process through passive house standard,,,,10.5593/sgem2017H/63/S26.061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063108106&doi=10.5593%2fsgem2017H%2f63%2fS26.061&partnerID=40&md5=24a8b8a5b5737a5f0ed5f8b32b6cb00b,,2017,18/03/2023 17:44,18/03/2023 17:44,,479-486,,,17,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",,,,,,,,,,,,,,,
VTU72L27,journalArticle,2012,"Wood, G.; Ong, R.; McMurray, C.","Housing Tenure, Energy Consumption and the Split-Incentive Issue in Australia",International Journal of Housing Policy,,,10.1080/14616718.2012.730218,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871243952&doi=10.1080%2f14616718.2012.730218&partnerID=40&md5=cc675ccb4593d917024dc585522f327e,,2012,18/03/2023 17:44,18/03/2023 17:53,,439-469,,4,12,,,,,,,,,,,,,Scopus,,,,,,,,Housing policy; Climate change; Energy consumption; energy consumption; Australia; Carbon dioxide & the environment; Housing tenure; principal-agent problem; Rental housing; split incentives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WG945PJ2,journalArticle,2016,"Bhagavathi Perumal, S.; Palanichamy, M.S.; Thamarai, P.; Balaji Subramanian, V.",A study on green building techniques to reduce the environmental impacts of buildings on human health and natural environment,Indian Journal of Environmental Protection,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020253171&partnerID=40&md5=b808ea8c4fa71f8e8d846aec148ee42e,,2016,18/03/2023 17:44,18/03/2023 17:44,,318-323,,4,36,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTT7MDQA,journalArticle,2016,"Staller, H.; Rainer, E.; Heimrath, R.; Halmdienst, C.; Martín, C.V.; Grabner, M.",#NAME?,Energy and Buildings,,,10.1016/j.enbuild.2015.06.049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936159691&doi=10.1016%2fj.enbuild.2015.06.049&partnerID=40&md5=9d061bf0df9bb7bdc8a1e4f3809a0c41,,2016,18/03/2023 17:44,18/03/2023 17:46,,138-147,,,115,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQJMVWU7,conferencePaper,2013,"Klimke, K.; Rössel, T.; Vohlidka, P.; Riemer, H.",Daylighting and ventilation in energy efficient factories,,,,10.1201/b15002-21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880126403&doi=10.1201%2fb15002-21&partnerID=40&md5=650bf6cea49738030d053bc2f76e36ff,,2013,18/03/2023 17:44,18/03/2023 17:49,,97-100,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Green Design, Materials and Manufacturing Processes - Proceedings of the 2nd International Conference on Sustainable Intelligent Manufacturing, SIM 2013",,,,,,,,,,,,,,,
JRJUGRP7,journalArticle,2014,"Deng, Y.; Wu, J.",Economic returns to residential green building investment: The developers' perspective,Regional Science and Urban Economics,,,10.1016/j.regsciurbeco.2013.09.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906942125&doi=10.1016%2fj.regsciurbeco.2013.09.015&partnerID=40&md5=67ca7a681169a386932cd41281980902,,2014,18/03/2023 17:44,18/03/2023 17:50,,35-44,,1,47,,,,,,,,,,,,,Scopus,,,,,,,,Home prices; Energy consumption; Sustainability; Investments; Dwellings; Q2; Environmental sustainability; Economic research; Energy-efficiency investment; Financial performance; G3; Green residential building; R1; Singapore Green Mark system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PN5N2GM7,conferencePaper,2016,"Macumber, D.; Gruchalla, K.; Brunhart-Lupo, N.; Gleason, M.; Abbot-Whitley, J.; Robertson, J.; Polly, B.; Fleming, K.; Schott, M.",City scale modeling with openstudio,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079678745&partnerID=40&md5=f86288c89767c3d6afacaa1768d43108,,2016,18/03/2023 17:44,18/03/2023 17:44,,133-140,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASHRAE and IBPSA-USA Building Simulation Conference,,,,,,,,,,,,,,,
FJQ5AYHM,conferencePaper,2012,"Lee, H.W.; Ballard, G.; Tommelein, I.D.",Developing a Target Value Design protocol for commercial energy retrofits - Part 1,,,,10.1061/9780784412329.172,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866263418&doi=10.1061%2f9780784412329.172&partnerID=40&md5=37ef1fe919a3466bdef5fec30c8255f5,,2012,18/03/2023 17:44,18/03/2023 17:44,,1710-1719,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Construction Research Congress 2012: Construction Challenges in a Flat World, Proceedings of the 2012 Construction Research Congress",,,,,,,,,,,,,,,
6SJ6J5YK,journalArticle,2001,"Lerario, A.; Maiellaro, N.",Loan funding for sustainable housing ownership,International Journal for Housing Science and Its Applications,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034810807&partnerID=40&md5=4148ae29502c6de127d24275d7311c84,,2001,18/03/2023 17:44,18/03/2023 17:44,,259-268,,4,25,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C47S3ESN,conferencePaper,2017,"Wang, C.; Sun, X.; Zhang, J.; Ahuja, N.",An advanced energy efficient rack server design with distributed battery subsystem,,,,10.1115/IPACK2017-74033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041735771&doi=10.1115%2fIPACK2017-74033&partnerID=40&md5=b273349323f14001d53e691d00f0d194,,2017,18/03/2023 17:44,18/03/2023 17:46,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ASME 2017 International Technical Conference and Exhibition on Packaging and Integration of Electronic and Photonic Microsystems, InterPACK 2017, collocated with the ASME 2017 Conference on Information Storage and Processing Systems",,,,,,,,,,,,,,,
QSQ7ZCVA,journalArticle,2017,"Cruz, C.O.; Silva, C.M.; Dias, P.V.; Teotónio, I.",Economic impact of changing thermal regulation—An application to the city of Lisbon,Energy and Buildings,,,10.1016/j.enbuild.2017.05.030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020202979&doi=10.1016%2fj.enbuild.2017.05.030&partnerID=40&md5=40310565eedc684b2d6dc2f3f93e13fc,,2017,18/03/2023 17:44,18/03/2023 17:50,,354-367,,,149,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMERSSFZ,conferencePaper,2012,"Borrmann, D.; Afzal, H.; Elseberg, J.; Nüchter, A.",Mutual calibration for 3D thermal mapping,,,,10.3182/20120905-3-HR-2030.00073,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880969380&doi=10.3182%2f20120905-3-HR-2030.00073&partnerID=40&md5=7c5657e71876137ddaed0a324cc3f516,,2012,18/03/2023 17:44,18/03/2023 17:44,,605-610,,,45,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFAC Proceedings Volumes (IFAC-PapersOnline),,,,,,,,,,,,,,,
DIFVAKM9,conferencePaper,2000,"Lee, A.; Larkin, J.; Staples, J.; Thompson, B.",Making energy efficient mortgages work - Market effects of a california EEM program,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034581457&partnerID=40&md5=f7713e6d9763db1ff47e7e7ec199c219,,2000,18/03/2023 17:44,18/03/2023 17:44,,2175-2186,,,2,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings ACEEE Summer Study on Energy Efficiency in Buildings,,,,,,,,,,,,,,,
7AJ6QVZC,journalArticle,2014,"Di Placido, A.M.; Pressnail, K.D.; Touchie, M.F.",Exceeding the Ontario Building Code for low-rise residential buildings: Economic and environmental implications,Building and Environment,,,10.1016/j.buildenv.2014.03.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898910511&doi=10.1016%2fj.buildenv.2014.03.015&partnerID=40&md5=73e09708162dcedcad6ad113dc17bfaf,,2014,18/03/2023 17:44,18/03/2023 17:52,,40-49,,,77,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAYMR7J,journalArticle,2012,"Brounen, D.; Kok, N.; Quigley, J.M.",Residential energy use and conservation: Economics and demographics,European Economic Review,,,10.1016/j.euroecorev.2012.02.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862314277&doi=10.1016%2fj.euroecorev.2012.02.007&partnerID=40&md5=74ed5aeb35a609b24c67085ee2f4da95,,2012,18/03/2023 17:44,18/03/2023 18:00,,931-945,,5,56,,,,,,,,,,,,,Scopus,,,,,,,,Energy efficiency; Housing market; Energy policy; Housing; Demographics; Residential energy conservation; Electric power consumption; Home energy use; Q51; Comparative studies; Demographic surveys; Natural gas consumption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE9TUBD5,journalArticle,2020,"Totović, A.R.; Dabos, G.; Passalis, N.; Tefas, A.; Pleros, N.",Femtojoule per MAC Neuromorphic Photonics: An Energy and Technology Roadmap,IEEE Journal of Selected Topics in Quantum Electronics,,,10.1109/JSTQE.2020.2975579,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084112088&doi=10.1109%2fJSTQE.2020.2975579&partnerID=40&md5=a23cb6796108e063492bd471eb1589b4,,2020,18/03/2023 17:44,18/03/2023 17:52,,,,5,26,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXRGUWX8,bookSection,2015,"Towslee, J.S.",Energy Management Key Performance Indicators (EnPIs) and Energy Dashboards,Energy Management and Efficiency for the Process Industries,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969962077&doi=10.1002%2f9781119033226.ch27&partnerID=40&md5=03a65545867a5c472e60cc6dd8adeff2,,2015,18/03/2023 17:44,18/03/2023 17:44,,349-360,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5GV73RDV,conferencePaper,2013,"Dreyer, P.; Gomez Diaz, J.S.; Perruisseau-Carrier, J.",Design of a reflectarray element integrated in a Solar Cell panel,,,,10.1109/APS.2013.6711438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894170823&doi=10.1109%2fAPS.2013.6711438&partnerID=40&md5=c638d2dc9a571c1688b56dead8d3179c,,2013,18/03/2023 17:44,18/03/2023 17:44,,1558-1559,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE Antennas and Propagation Society, AP-S International Symposium (Digest)",,,,,,,,,,,,,,,
IEPTJISX,journalArticle,2007,"Barr, V.",What's inside the blue box?,Lighting Design and Application: LD and A,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40949157541&partnerID=40&md5=0f8a9a74b5c14a9625e1f9c5c5df9718,,2007,18/03/2023 17:44,18/03/2023 17:44,,52-56,,6,37,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
